;tweetid;stance;emotions;emotion_intensity
1179;1421852173504237572;believe;[0, 0, 0, 1, 0, 0, 0, 0];[0.0, 0.0, 0.0, 0.7659999999999999, 0.0, 0.0, 0.0, 0.0]
1180;1424983348078809088;believe;[0, 1, 0, 1, 1, 0, 1, 0];[0.0, 1.062, 0.0, 0.5569999999999999, 0.33299999999999996, 0.0, 0.16399999999999998, 0.0]
1181;1430931810800787459;believe;[0, 1, 0, 0, 0, 0, 1, 0];[0.0, 1.3980000000000001, 0.0, 0.0, 0.0, 0.0, 0.344, 0.0]
1182;1423697306596032523;ambiguous;[0, 1, 0, 0, 1, 1, 0, 1];[0.0, 0.906, 0.0, 0.0, 0.8340000000000001, 0.016, 0.0, 0.703]
1183;1430694654182297604;believe;[0, 1, 0, 0, 0, 0, 0, 1];[0.0, 1.062, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3359999999999999]
1184;1422083287942668288;believe;[0, 0, 1, 1, 0, 1, 0, 1];[0.0, 0.0, 0.625, 1.01, 0.0, 0.8440000000000001, 0.0, 0.49200000000000005]
1185;1428699553340039170;ambiguous;[1, 0, 1, 0, 0, 1, 0, 1];[0.735, 0.0, 0.359, 0.0, 0.0, 0.727, 0.0, 0.47700000000000004]
1186;1423732008971165700;ambiguous;[0, 1, 0, 1, 1, 1, 1, 1];[0.0, 0.402, 0.0, 0.23399999999999999, 0.312, 1.0779999999999998, 0.22699999999999998, 0.391]
1187;1434532790385717249;believe;[0, 1, 1, 0, 0, 0, 0, 0];[0.0, 0.523, 0.539, 0.0, 0.0, 0.0, 0.0, 0.0]
1188;1432776216482918408;believe;[0, 1, 0, 1, 0, 0, 0, 0];[0.0, 0.508, 0.0, 0.198, 0.0, 0.0, 0.0, 0.0]
1189;1559874955915005953;deny;[0, 0, 1, 0, 0, 0, 1, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.45299999999999996, 0.0]
1190;1426202802607566856;believe;[1, 1, 1, 1, 0, 1, 0, 1];[0.413, 0.312, 0.516, 1.3599999999999999, 0.0, 1.396, 0.0, 1.5]
1191;1561348564743294977;deny;[1, 0, 1, 0, 0, 0, 1, 0];[0.621, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.45299999999999996, 0.0]
1192;1424641947315040262;ambiguous;[0, 1, 1, 1, 0, 1, 1, 1];[0.0, 0.609, 0.45299999999999996, 1.2970000000000002, 0.0, 1.25, 1.492, 0.484]
1193;1424814044423376899;believe;[0, 1, 0, 1, 1, 0, 0, 1];[0.0, 0.57, 0.0, 0.7659999999999999, 0.391, 0.0, 0.0, 0.688]
1194;1596841185137815554;deny;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]
1195;1423280793929928704;believe;[0, 1, 0, 0, 1, 0, 0, 1];[0.0, 0.695, 0.0, 0.0, 1.024, 0.0, 0.0, 1.2890000000000001]
1196;1560380172624449538;deny;[0, 0, 1, 0, 0, 0, 1, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.45299999999999996, 0.0]
1197;1430402382937067520;believe;[0, 0, 0, 0, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.242]
1198;1431134618175086594;believe;[0, 1, 0, 0, 0, 0, 0, 1];[0.0, 0.45299999999999996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.359]
1199;1425946446113779717;believe;[1, 1, 0, 1, 1, 1, 1, 0];[0.364, 0.5, 0.0, 1.203, 0.33299999999999996, 1.3679999999999999, 0.992, 0.0]
1200;1421668311486668806;ambiguous;[0, 1, 0, 0, 0, 0, 0, 0];[0.0, 0.516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1201;1428256257622691841;believe;[0, 1, 0, 1, 0, 1, 1, 0];[0.0, 0.695, 0.0, 0.7190000000000001, 0.0, 0.6409999999999999, 0.828, 0.0]
1202;1433030421495832579;believe;[0, 1, 0, 0, 0, 0, 0, 1];[0.0, 1.008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.781]
1203;1558189423333892097;deny;[0, 1, 0, 0, 0, 0, 1, 0];[0.0, 1.3359999999999999, 0.0, 0.0, 0.0, 0.0, 0.49200000000000005, 0.0]
1204;1429002919442067465;ambiguous;[1, 1, 0, 1, 0, 1, 0, 0];[1.453, 0.38299999999999995, 0.0, 0.531, 0.0, 0.6409999999999999, 0.0, 0.0]
1205;1422846728483397632;ambiguous;[0, 0, 0, 0, 1, 0, 0, 0];[0.0, 0.0, 0.0, 0.0, 0.5589999999999999, 0.0, 0.0, 0.0]
1206;1435972303721058307;believe;[0, 1, 0, 1, 0, 0, 0, 1];[0.0, 1.281, 0.0, 0.562, 0.0, 0.0, 0.0, 1.117]
1207;1427101212466315265;believe;[0, 1, 0, 0, 1, 0, 0, 1];[0.0, 0.523, 0.0, 0.0, 0.466, 0.0, 0.0, 0.484]
1208;1555126870433271808;deny;[0, 0, 1, 0, 0, 1, 1, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.406, 0.45299999999999996, 0.0]
1209;1424909203571830786;ambiguous;[0, 1, 0, 1, 0, 0, 0, 0];[0.0, 0.523, 0.0, 0.359, 0.0, 0.0, 0.0, 0.0]
1210;1434177666639437831;believe;[0, 0, 0, 1, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.7659999999999999, 0.0, 0.0, 0.0, 0.773]
1211;1427826677120479232;believe;[0, 0, 0, 0, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.539]
1212;1430410080034361347;believe;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 0.461, 0.0, 0.0, 0.0, 0.0, 0.0]
1213;1579400187029901313;deny;[1, 0, 0, 0, 0, 0, 0, 0];[0.7879999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1214;1422538132843601920;ambiguous;[0, 0, 0, 0, 1, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.879, 0.0, 0.0, 0.484]
1215;1434474397771915266;believe;[0, 0, 0, 0, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.539]
1216;1424911566193844224;believe;[0, 0, 0, 0, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.406]
1217;1423349983701610499;ambiguous;[1, 0, 0, 1, 1, 1, 0, 0];[0.349, 0.0, 0.0, 0.636, 1.059, 0.594, 0.0, 0.0]
1218;1421343833028120579;believe;[1, 1, 1, 1, 1, 1, 1, 1];[0.0, 0.45399999999999996, 0.078, 1.4849999999999999, 0.18, 0.6409999999999999, 0.984, 0.812]
1219;1425176614267232256;ambiguous;[1, 0, 1, 1, 1, 0, 0, 1];[0.742, 0.0, 0.508, 1.568, 0.312, 0.0, 0.0, 0.6409999999999999]
1220;1427464590367940608;believe;[0, 0, 0, 0, 0, 0, 1, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.516, 0.43799999999999994]
1221;1424829166751387694;believe;[0, 1, 0, 0, 1, 0, 1, 1];[0.0, 0.445, 0.0, 0.0, 0.266, 0.0, 0.172, 0.43799999999999994]
1222;1426630177048698882;believe;[0, 1, 0, 1, 0, 0, 0, 0];[0.0, 0.516, 0.0, 0.7659999999999999, 0.0, 0.0, 0.0, 0.0]
1223;1425528847932567553;ambiguous;[0, 0, 0, 1, 0, 0, 0, 0];[0.0, 0.0, 0.0, 0.198, 0.0, 0.0, 0.0, 0.0]
1224;1426936722512924675;believe;[0, 0, 0, 1, 1, 1, 0, 1];[0.0, 0.0, 0.0, 0.688, 0.2, 0.688, 0.0, 0.7650000000000001]
1225;1429513753268154377;believe;[0, 1, 0, 0, 0, 0, 0, 1];[0.0, 0.39799999999999996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.594]
1226;1559460291498258432;deny;[0, 1, 1, 0, 0, 0, 1, 0];[0.0, 0.6099999999999999, 0.039, 0.0, 0.0, 0.0, 0.297, 0.0]
1227;1428357617777221641;believe;[0, 0, 0, 1, 0, 0, 0, 0];[0.0, 0.0, 0.0, 0.7659999999999999, 0.0, 0.0, 0.0, 0.0]
1228;1425165191491239939;ambiguous;[1, 1, 1, 1, 0, 0, 0, 1];[0.418, 0.375, 0.297, 0.266, 0.0, 0.0, 0.0, 0.968]
1229;1429571697657659394;ambiguous;[0, 0, 0, 0, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47700000000000004]
1230;1580347111362527234;deny;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]
1231;1425205760863084545;ambiguous;[0, 0, 0, 0, 0, 1, 0, 0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.418, 0.0, 0.0]
1232;1426416995751313408;ambiguous;[0, 1, 0, 1, 1, 0, 0, 1];[0.0, 1.0390000000000001, 0.0, 0.29200000000000004, 0.787, 0.0, 0.0, 1.109]
1233;1436103124314427396;believe;[0, 1, 0, 0, 0, 0, 0, 1];[0.0, 0.516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.664]
1234;1424671388422471685;ambiguous;[1, 0, 1, 1, 1, 1, 0, 1];[1.63, 0.0, 0.555, 1.807, 0.42200000000000004, 1.4, 0.0, 0.672]
1235;1427102879840497665;believe;[0, 1, 0, 1, 1, 0, 0, 1];[0.0, 1.0619999999999998, 0.0, 0.094, 2.965, 0.0, 0.0, 1.898]
1236;1422568568546152451;ambiguous;[0, 1, 0, 0, 1, 0, 1, 1];[0.0, 0.38299999999999995, 0.0, 0.0, 0.547, 0.0, 0.21899999999999997, 0.617]
1237;1436207584478851073;believe;[1, 1, 0, 0, 0, 0, 0, 1];[0.556, 0.516, 0.0, 0.0, 0.0, 0.0, 0.0, 1.407]
1238;1428349136210903040;believe;[0, 0, 0, 1, 0, 1, 1, 0];[0.0, 0.0, 0.0, 1.6829999999999998, 0.0, 0.6409999999999999, 0.828, 0.0]
1239;1421098093827829761;ambiguous;[0, 0, 0, 1, 0, 0, 0, 0];[0.0, 0.0, 0.0, 0.7659999999999999, 0.0, 0.0, 0.0, 0.0]
1240;1422472543345258521;ambiguous;[0, 1, 0, 0, 0, 0, 0, 1];[0.0, 0.79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.586]
1241;1433564813637025792;believe;[1, 1, 1, 1, 0, 1, 0, 1];[0.382, 0.36700000000000005, 0.445, 0.6409999999999999, 0.0, 0.812, 0.0, 0.461]
1242;1424835790094409731;believe;[0, 0, 0, 1, 1, 0, 0, 1];[0.0, 0.0, 0.0, 0.7659999999999999, 1.0, 0.0, 0.0, 0.633]
1243;1426129674002960392;believe;[0, 0, 0, 0, 1, 0, 0, 0];[0.0, 0.0, 0.0, 0.0, 1.615, 0.0, 0.0, 0.0]
1244;1426645970809466887;ambiguous;[1, 0, 1, 1, 1, 1, 0, 0];[0.7879999999999999, 0.0, 0.625, 1.374, 0.348, 1.5470000000000002, 0.0, 0.0]
1245;1432975901369765888;believe;[0, 1, 0, 0, 0, 0, 0, 0];[0.0, 0.523, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1246;1422890503180374018;ambiguous;[0, 1, 0, 1, 1, 0, 0, 1];[0.0, 0.664, 0.0, 0.198, 0.114, 0.0, 0.0, 0.39799999999999996]
1247;1425894441978630146;believe;[0, 0, 0, 1, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.273, 0.0, 0.0, 0.0, 0.43]
1248;1429906830659051521;ambiguous;[0, 0, 0, 1, 0, 0, 0, 0];[0.0, 0.0, 0.0, 0.636, 0.0, 0.0, 0.0, 0.0]
1249;1428728405571170306;believe;[0, 1, 0, 0, 0, 1, 0, 1];[0.0, 0.516, 0.0, 0.0, 0.0, 0.727, 0.0, 0.461]
1250;1427714699525775363;believe;[1, 0, 0, 0, 0, 0, 1, 1];[0.721, 0.0, 0.0, 0.0, 0.0, 0.0, 0.695, 0.688]
1251;1562166865744613381;deny;[1, 0, 1, 0, 0, 0, 1, 0];[0.645, 0.0, 0.812, 0.0, 0.0, 0.0, 0.45299999999999996, 0.0]
1252;1424842980679053335;believe;[0, 1, 0, 0, 1, 0, 0, 1];[0.0, 0.617, 0.0, 0.0, 0.578, 0.0, 0.0, 0.586]
1253;1423321041351450624;believe;[0, 1, 1, 1, 1, 1, 1, 1];[0.0, 0.38299999999999995, 0.39799999999999996, 0.578, 0.547, 0.812, 0.21899999999999997, 1.101]
1254;1425046482273456130;believe;[0, 0, 0, 1, 0, 1, 0, 1];[0.0, 0.0, 0.0, 0.25, 0.0, 0.359, 0.0, 0.203]
1255;1425822965183094803;believe;[0, 0, 1, 1, 0, 0, 0, 0];[0.0, 0.0, 0.086, 0.401, 0.0, 0.0, 0.0, 0.0]
1256;1431319230113271808;believe;[0, 1, 0, 0, 0, 0, 0, 1];[0.0, 0.406, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4600000000000002]
1257;1426526772775030788;ambiguous;[0, 0, 0, 0, 1, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.668, 0.0, 0.0, 0.882]
1258;1435615016334422017;believe;[0, 0, 1, 0, 0, 0, 0, 1];[0.0, 0.0, 0.578, 0.0, 0.0, 0.0, 0.0, 0.718]
1259;1594298247580946434;deny;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]
1260;1594316624055918592;deny;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]
1261;1426227920427757570;believe;[0, 0, 0, 0, 1, 0, 1, 1];[0.0, 0.0, 0.0, 0.0, 3.602, 0.0, 0.45299999999999996, 0.625]
1262;1425629088572608520;ambiguous;[0, 0, 0, 0, 1, 0, 0, 0];[0.0, 0.0, 0.0, 0.0, 0.109, 0.0, 0.0, 0.0]
1263;1436985458337124353;believe;[0, 1, 0, 0, 0, 0, 0, 0];[0.0, 0.375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1264;1437082165901029377;believe;[0, 0, 0, 0, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.312]
1265;1424933276985135109;believe;[1, 1, 1, 0, 1, 0, 1, 1];[0.0, 0.22699999999999998, 0.039, 0.0, 0.09, 0.0, 0.078, 0.406]
1266;1432259494264905729;believe;[0, 0, 0, 1, 0, 1, 0, 1];[0.0, 0.0, 0.0, 0.198, 0.0, 0.418, 0.0, 0.43]
1267;1558403504825303045;deny;[1, 1, 1, 0, 0, 0, 1, 0];[0.735, 0.7969999999999999, 0.359, 0.0, 0.0, 0.0, 0.21899999999999997, 0.0]
1268;1516187766542938112;deny;[0, 0, 0, 1, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.198, 0.0, 0.0, 0.0, 0.727]
1269;1431315905917734920;believe;[0, 0, 0, 0, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.711]
1270;1423346952264110084;ambiguous;[0, 1, 0, 1, 1, 0, 0, 0];[0.0, 0.375, 0.0, 0.359, 0.43799999999999994, 0.0, 0.0, 0.0]
1271;1422711078446841858;believe;[0, 0, 0, 0, 1, 0, 0, 0];[0.0, 0.0, 0.0, 0.0, 0.42200000000000004, 0.0, 0.0, 0.0]
1272;1436907194272796672;believe;[0, 0, 1, 1, 0, 1, 0, 1];[0.0, 0.0, 0.625, 0.812, 0.0, 0.8440000000000001, 0.0, 2.241]
1273;1427046695985156106;believe;[0, 0, 0, 0, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.484]
1274;1426584653339795457;ambiguous;[1, 1, 1, 1, 0, 1, 0, 0];[0.485, 1.032, 0.35200000000000004, 0.484, 0.0, 0.42200000000000004, 0.0, 0.0]
1275;1431634126969376772;believe;[0, 1, 0, 0, 0, 0, 0, 1];[0.0, 0.516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.562]
1276;1420825697858342919;believe;[0, 1, 0, 0, 1, 0, 1, 1];[0.0, 0.402, 0.0, 0.0, 0.312, 0.0, 0.22699999999999998, 0.875]
1277;1427999619582238723;ambiguous;[1, 0, 0, 1, 1, 0, 0, 0];[0.742, 0.0, 0.0, 0.802, 0.493, 0.0, 0.0, 0.0]
1278;1552275472091848706;deny;[1, 0, 1, 1, 0, 1, 0, 0];[0.828, 0.0, 0.695, 0.484, 0.0, 0.6559999999999999, 0.0, 0.0]
1279;1429817326501761032;ambiguous;[0, 1, 0, 0, 0, 0, 0, 1];[0.0, 0.648, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8049999999999999]
1280;1421079363148083201;believe;[0, 0, 0, 0, 1, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.42200000000000004, 0.0, 0.0, 0.38299999999999995]
1281;1565807160172363776;deny;[1, 0, 0, 0, 0, 0, 1, 0];[0.746, 0.0, 0.0, 0.0, 0.0, 0.0, 0.203, 0.0]
1282;1425695908230959117;believe;[0, 0, 0, 0, 1, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.47100000000000003, 0.0, 0.0, 0.75]
1283;1430303270820450308;believe;[1, 1, 0, 1, 0, 1, 1, 1];[0.182, 0.75, 0.0, 0.25, 0.0, 0.109, 0.344, 1.5]
1284;1566193011629117440;deny;[1, 0, 1, 0, 0, 0, 1, 0];[0.9529999999999998, 0.0, 1.195, 0.0, 0.0, 0.0, 0.45299999999999996, 0.0]
1285;1436096796888117250;believe;[0, 0, 0, 0, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2109999999999999]
1286;1421131024130617345;believe;[0, 1, 0, 0, 1, 0, 1, 1];[0.0, 0.773, 0.0, 0.0, 1.177, 0.0, 0.36700000000000005, 0.68]
1287;1422556733508100107;believe;[1, 0, 1, 1, 1, 1, 0, 1];[0.266, 0.0, 0.203, 2.121, 0.986, 0.263, 0.0, 0.8440000000000001]
1288;1430596737916354562;believe;[0, 1, 0, 1, 0, 0, 0, 0];[0.0, 0.578, 0.0, 0.562, 0.0, 0.0, 0.0, 0.0]
1289;1427827998690975745;ambiguous;[0, 1, 0, 0, 1, 0, 1, 0];[0.0, 0.9219999999999999, 0.0, 0.0, 0.691, 0.0, 0.49200000000000005, 0.0]
1290;1427488986616909831;believe;[0, 0, 0, 1, 0, 0, 1, 0];[0.0, 0.0, 0.0, 0.198, 0.0, 0.0, 0.461, 0.0]
1291;1420785313438343175;ambiguous;[0, 0, 0, 0, 1, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.42200000000000004, 0.0, 0.0, 0.43]
1292;1427249242830254082;ambiguous;[0, 0, 0, 1, 1, 0, 0, 0];[0.0, 0.0, 0.0, 0.391, 0.172, 0.0, 0.0, 0.0]
1293;1425998731367747587;ambiguous;[1, 1, 1, 0, 0, 0, 0, 0];[0.141, 0.516, 0.22699999999999998, 0.0, 0.0, 0.0, 0.0, 0.0]
1294;1584060731695452161;deny;[1, 0, 1, 0, 0, 0, 0, 0];[1.001, 0.0, 0.664, 0.0, 0.0, 0.0, 0.0, 0.0]
1295;1554252767245508608;deny;[0, 0, 0, 1, 0, 0, 0, 0];[0.0, 0.0, 0.0, 0.7659999999999999, 0.0, 0.0, 0.0, 0.0]
1296;1427423550013534211;believe;[0, 1, 0, 1, 0, 0, 0, 1];[0.0, 0.375, 0.0, 0.198, 0.0, 0.0, 0.0, 0.5]
1297;1421507333419589636;believe;[0, 1, 0, 0, 1, 0, 0, 0];[0.0, 0.414, 0.0, 0.0, 0.742, 0.0, 0.0, 0.0]
1298;1427971046750277633;believe;[0, 0, 0, 0, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.062]
1299;1430690975664381956;ambiguous;[0, 1, 0, 1, 0, 0, 0, 0];[0.0, 0.516, 0.0, 0.198, 0.0, 0.0, 0.0, 0.0]
1300;1425271606440431617;ambiguous;[0, 1, 0, 0, 1, 0, 1, 0];[0.0, 0.5, 0.0, 0.0, 1.0979999999999999, 0.0, 0.16399999999999998, 0.0]
1301;1428032388223815684;believe;[0, 1, 0, 0, 0, 0, 0, 1];[0.0, 1.46, 0.0, 0.0, 0.0, 0.0, 0.0, 1.383]
1302;1564964425068646400;deny;[0, 0, 1, 0, 0, 0, 1, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.45299999999999996, 0.0]
1303;1427742486101905411;believe;[1, 1, 0, 1, 0, 1, 1, 0];[0.766, 0.49200000000000005, 0.0, 0.7810000000000001, 0.0, 0.6409999999999999, 1.6949999999999998, 0.0]
1304;1431347706614669323;believe;[1, 0, 1, 1, 0, 1, 1, 1];[0.6409999999999999, 0.0, 0.25, 0.7190000000000001, 0.0, 0.6409999999999999, 0.828, 1.376]
1305;1424760503327346691;believe;[0, 0, 0, 1, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.359, 0.0, 0.0, 0.0, 0.789]
1306;1428065362625515523;ambiguous;[0, 1, 0, 0, 0, 0, 0, 0];[0.0, 0.648, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1307;1568781819423895553;deny;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 0.617, 0.0, 0.0, 0.0, 0.0, 0.0]
1308;1433715944728121344;believe;[1, 1, 0, 1, 0, 1, 1, 1];[0.364, 1.156, 0.0, 1.203, 0.0, 0.6409999999999999, 1.4140000000000001, 1.2970000000000002]
1309;1430191947025637379;ambiguous;[0, 1, 0, 1, 0, 0, 1, 0];[0.0, 1.2029999999999998, 0.0, 0.391, 0.0, 0.0, 0.625, 0.0]
1310;1433413895310479373;believe;[1, 1, 1, 1, 0, 1, 1, 0];[0.261, 0.305, 0.25, 0.391, 0.0, 0.509, 0.38299999999999995, 0.0]
1311;1428432559239835657;ambiguous;[1, 0, 1, 1, 0, 1, 0, 0];[0.672, 0.0, 0.562, 0.797, 0.0, 0.578, 0.0, 0.0]
1312;1591821577536311296;deny;[1, 0, 1, 0, 0, 0, 0, 0];[1.085, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]
1313;1425767525443203081;ambiguous;[1, 1, 0, 0, 1, 0, 1, 1];[0.379, 0.38299999999999995, 0.0, 0.0, 0.985, 0.0, 0.21899999999999997, 0.617]
1314;1436355091150344193;believe;[0, 1, 0, 1, 0, 0, 1, 0];[0.0, 0.47700000000000004, 0.0, 0.203, 0.0, 0.0, 0.38299999999999995, 0.0]
1315;1422679156546965507;believe;[0, 0, 0, 0, 1, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.777, 0.0, 0.0, 0.843]
1316;1430749510611849219;believe;[0, 0, 0, 1, 0, 1, 1, 0];[0.0, 0.0, 0.0, 2.079, 0.0, 1.3599999999999999, 0.828, 0.0]
1317;1421123242996113416;ambiguous;[1, 0, 0, 1, 1, 1, 0, 1];[0.198, 0.0, 0.0, 0.563, 0.303, 0.7659999999999999, 0.0, 0.344]
1318;1438169613456523283;believe;[0, 0, 0, 1, 0, 1, 1, 0];[0.0, 0.0, 0.0, 1.6829999999999998, 0.0, 0.6409999999999999, 0.828, 0.0]
1319;1425716234960605187;believe;[1, 1, 0, 1, 0, 0, 0, 1];[0.425, 1.258, 0.0, 0.258, 0.0, 0.0, 0.0, 1.18]
1320;1421765879356923906;ambiguous;[0, 1, 0, 1, 1, 0, 0, 1];[0.0, 0.664, 0.0, 0.198, 0.114, 0.0, 0.0, 0.39799999999999996]
1321;1423895044264652804;believe;[0, 0, 1, 0, 0, 0, 0, 1];[0.0, 0.0, 0.461, 0.0, 0.0, 0.0, 0.0, 0.45299999999999996]
1322;1422638696273223689;believe;[0, 0, 0, 0, 1, 0, 0, 0];[0.0, 0.0, 0.0, 0.0, 0.42200000000000004, 0.0, 0.0, 0.0]
1323;1428679208893571082;ambiguous;[1, 0, 1, 0, 0, 0, 0, 1];[0.735, 0.0, 0.359, 0.0, 0.0, 0.0, 0.0, 0.461]
1324;1430087715106672642;ambiguous;[0, 1, 0, 1, 0, 0, 0, 1];[0.0, 0.859, 0.0, 0.203, 0.0, 0.0, 0.0, 0.32]
1325;1433847085246423051;believe;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 0.109, 0.0, 0.0, 0.0, 0.0, 0.0]
1326;1563421896191774721;deny;[0, 0, 1, 0, 0, 0, 1, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.45299999999999996, 0.0]
1327;1426281787668508681;ambiguous;[0, 1, 0, 0, 1, 0, 1, 1];[0.0, 0.38299999999999995, 0.0, 0.0, 0.547, 0.0, 0.21899999999999997, 0.617]
1328;1430213510051549193;believe;[0, 1, 1, 0, 0, 0, 0, 1];[0.0, 1.3139999999999998, 0.297, 0.0, 0.0, 0.0, 0.0, 2.031]
1329;1433616414925934595;believe;[0, 0, 0, 1, 0, 1, 1, 0];[0.0, 0.0, 0.0, 2.2190000000000003, 0.0, 0.6409999999999999, 0.828, 0.0]
1330;1425243560073302020;ambiguous;[0, 0, 0, 1, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.7659999999999999, 0.0, 0.0, 0.0, 1.453]
1331;1499912468490899462;deny;[0, 0, 0, 0, 1, 0, 0, 0];[0.0, 0.0, 0.0, 0.0, 0.397, 0.0, 0.0, 0.0]
1332;1498679649139929088;deny;[0, 0, 0, 0, 1, 0, 1, 0];[0.0, 0.0, 0.0, 0.0, 0.344, 0.0, 0.578, 0.0]
1333;1425487018998468608;believe;[0, 1, 1, 0, 1, 0, 1, 1];[0.0, 0.402, 0.703, 0.0, 1.173, 0.0, 0.22699999999999998, 1.391]
1334;1428455207227183104;ambiguous;[0, 1, 0, 0, 1, 0, 0, 1];[0.0, 0.406, 0.0, 0.0, 0.7040000000000001, 0.0, 0.0, 0.547]
1335;1423323560408494090;ambiguous;[1, 0, 0, 1, 0, 1, 1, 0];[0.667, 0.0, 0.0, 0.7190000000000001, 0.0, 0.6409999999999999, 0.828, 0.0]
1336;1433015918125326338;believe;[1, 1, 1, 1, 0, 1, 1, 1];[0.0, 0.8049999999999999, 0.039, 2.245, 0.0, 0.6409999999999999, 0.9059999999999999, 0.406]
1337;1430618878187642883;believe;[0, 0, 0, 0, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.18]
1338;1523656624204038144;deny;[0, 1, 0, 1, 0, 1, 1, 0];[0.0, 0.445, 0.0, 0.198, 0.0, 0.223, 0.172, 0.0]
1339;1429532375453782019;believe;[0, 1, 0, 1, 0, 1, 1, 1];[0.0, 0.391, 0.0, 1.078, 0.0, 0.6409999999999999, 0.828, 0.805]
1340;1436410022657806341;believe;[1, 1, 0, 1, 1, 0, 1, 1];[0.7410000000000001, 0.586, 0.0, 0.917, 0.531, 0.0, 0.203, 0.359]
1341;1421064164223635458;believe;[0, 1, 0, 1, 1, 1, 1, 1];[0.0, 0.633, 0.0, 0.7190000000000001, 0.603, 0.6409999999999999, 0.828, 0.469]
1342;1425128557676748802;believe;[0, 1, 0, 1, 1, 1, 1, 1];[0.0, 0.8360000000000001, 0.0, 0.7190000000000001, 2.0709999999999997, 0.6409999999999999, 1.0, 0.539]
1343;1422255489597968387;believe;[0, 0, 0, 1, 0, 1, 1, 0];[0.0, 0.0, 0.0, 1.4849999999999999, 0.0, 0.6409999999999999, 0.828, 0.0]
